word,start,end,mean_pitch,max_pitch,min_pitch
 we,944.1,944.34,375.5225193814834,383.12351543558407,369.47454447456937
 let,944.34,944.58,370.84034772052905,386.85847220257637,349.0783048596512
 it,944.58,944.7,364.27841231638445,370.62878593181125,354.09654258964184
 ring,944.7,944.94,347.81391232407924,363.3480024802891,325.44541140427833
 from,944.94,945.46,346.18236173792326,365.98188332651483,294.46926601827766
 every,945.46,945.72,325.36090919761233,334.9658633328501,309.2249142933121
 village,945.72,946.2,321.8483162070083,350.2611060416946,301.0413751158717
 and,946.2,946.34,312.61782901035656,317.74050549136837,307.31628893435163
 every,946.34,946.52,312.7618446805919,325.227530133064,295.5707194007785
" hamlet,",946.52,947.06,303.52713906721385,338.14022191602254,245.19958511954337
 from,947.16,947.62,409.59676775602594,544.2262224750979,281.1061674626683
 every,947.62,947.88,322.3337511594527,375.6982747786085,265.79198727260405
" state,",947.88,948.68,332.635688341852,384.12214817558214,84.311562328877
 and,948.68,949.22,318.14282630921116,350.9191838165266,289.71136711590077
 every,949.22,949.38,291.717544574728,323.2401814116218,228.81014116836195
" state,",949.38,949.42,305.2753838650193,311.01575763508373,298.76565835102167
 and,949.44,949.44,,,
 every,949.44,949.44,,,
" city,",949.44,949.8,276.11179250331145,318.40523243890266,225.47583406374133
 we,950.66,951.3,319.6403008643654,422.1410224982731,116.3685074988098
 will,951.3,951.64,287.86729485321115,293.6910508055122,272.5150931243423
 be,951.64,951.82,281.59347877402166,291.95469729728853,256.39056326827995
 able,951.82,952.2,298.9373807226751,306.35820026085645,291.78536498337525
 to,952.2,952.5,299.1978802635754,309.00129926191374,285.2867284677914
 speed,952.5,952.86,297.7398231218227,308.2848456055881,274.73222837045535
 up,952.86,953.26,320.89979959118864,329.0342288577648,309.6266464764447
 that,953.26,953.42,318.93692338703335,323.57881320379533,312.99823045268596
 day,953.42,953.74,308.58533848127945,325.60607090640264,277.15386295426003
 when,953.74,954.32,304.96072609815576,319.37669851771244,240.41407201539843
 all,954.32,954.54,359.1358579300829,396.6635709930591,323.4127361729977
 of,954.54,955.02,364.1257195593953,415.1044977254058,289.89802170645925
 God's,955.02,955.42,246.10200611031934,326.94769518811535,153.7218065909082
" children,",955.42,955.78,331.9818212301048,344.73387376512835,308.4080475153437
 black,956.04,956.36,437.6742725102955,527.0905855758618,218.07630075017633
 men,956.36,956.72,356.39049266701284,399.7033646321037,279.7379635786668
 and,956.72,957.0,280.26186419142033,332.1162001081387,243.26334909309503
 white,957.0,957.3,258.70505486782446,320.8050699266747,113.80838364005268
" men,",957.3,957.62,286.2306207412149,306.514596180728,265.206689257793
 Jews,957.8,958.26,258.25749284941645,259.73978221645257,256.77520348238033
 and,958.26,958.7,306.22908696431557,327.93186740906344,267.71185129405495
" Gentiles,",958.7,959.58,309.8728258046473,341.2584400985822,250.3826339444727
 Protestants,959.58,960.38,376.28892001394655,592.8139507722038,255.83851271084026
 and,960.38,960.54,245.4242130709849,251.0779796813175,234.9132292653637
" Catholics,",960.54,961.06,250.5058416899415,297.0066856971523,228.64010601925034
 will,961.26,961.64,425.6843051493061,591.5215434293282,293.9496946378597
 be,961.64,961.82,285.5989377635782,301.6887965954711,247.88855073764876
 able,961.82,962.14,291.7505385728717,304.8387406653281,250.35562870975414
 to,962.14,962.34,284.88335084476086,298.4070342088107,250.99391278236507
 join,962.34,962.64,291.65554791828833,301.41801771116445,257.84475731291104
 hands,962.64,962.98,297.46723930127473,306.73719474352384,280.144169391921
 and,962.98,963.9,311.87134337650093,322.65715515978826,272.2262218377863
 sing,963.9,964.22,303.76550450948696,334.26378247699233,263.73655485839515
 in,964.22,964.42,337.90670095153405,343.06205149936557,330.12918127465775
 the,964.42,964.52,326.55250388602315,341.6650547539532,317.0873422709386
 words,964.52,964.84,337.61154146574995,354.9216534482547,301.07274970742026
 of,964.84,965.06,342.2217299306061,351.9705251719365,330.33209000671286
 the,965.06,965.2,331.78684458613293,341.3698836956731,325.8294878980434
 old,965.2,965.44,336.60997658758936,344.9473994418869,329.7023634365144
 Negro,965.44,965.8,315.38244059198365,333.85952401093436,288.8865919759563
" spiritual,",965.8,966.34,327.47151065779406,566.0919795645343,232.16118680480386
 Free,966.72,967.1,341.6521950167311,440.1493414594554,217.83875119113355
 at,967.1,967.34,297.5567517267186,305.9221878154093,281.4935198139963
" last,",967.34,967.86,300.83313397251743,322.0360445472334,267.0036388243618
 free,968.08,968.52,403.0896182287262,550.3545515797985,264.2975577223678
 at,968.52,968.76,330.0408716341502,339.7586893788973,298.76891402278284
" last,",968.76,969.4,325.54900522412015,348.7881920972102,300.20326132022154
 thank,969.44,969.92,315.1300993542064,328.25209513347414,303.39893316275874
 God,969.92,970.34,363.4923647675331,378.22121943749613,300.66459628627666
" Almighty,",970.34,970.76,385.80093556861056,400.73615132293844,325.4907904134383
 we,971.08,971.44,230.61655276206488,253.58941908982436,208.92384863231365
 are,971.44,971.56,339.06845747946636,346.9833470882958,327.9135355050107
 free,971.56,971.84,248.3673283023058,328.99963958855227,173.3914381613224
 at,971.84,972.04,211.17955348058854,320.18477907592194,161.12037690461426
 last.,972.04,972.34,253.04521265666003,304.6270129668713,173.2664439228667
 So,981.12,982.52,235.3384922626915,541.5150131208567,98.28618024156357
 the,982.52,983.46,,,
 world,983.46,984.86,,,
 willimmt,984.86,985.2,,,
 Go,985.2,985.22,,,
 in,985.22,985.22,,,
 peace,985.22,985.22,,,
 Dear,985.22,986.12,,,
" King,",986.12,987.48,,,
